ImageNumber,ObjectNumber,Intensity_IntegratedIntensityEdge_DAPI,Intensity_IntegratedIntensityEdge_PI,Intensity_IntegratedIntensity_DAPI,Intensity_IntegratedIntensity_PI,Intensity_LowerQuartileIntensity_DAPI,Intensity_LowerQuartileIntensity_PI,Intensity_MADIntensity_DAPI,Intensity_MADIntensity_PI,Intensity_MassDisplacement_DAPI,Intensity_MassDisplacement_PI,Intensity_MaxIntensityEdge_DAPI,Intensity_MaxIntensityEdge_PI,Intensity_MaxIntensity_DAPI,Intensity_MaxIntensity_PI,Intensity_MeanIntensityEdge_DAPI,Intensity_MeanIntensityEdge_PI,Intensity_MeanIntensity_DAPI,Intensity_MeanIntensity_PI,Intensity_MedianIntensity_DAPI,Intensity_MedianIntensity_PI,Intensity_MinIntensityEdge_DAPI,Intensity_MinIntensityEdge_PI,Intensity_MinIntensity_DAPI,Intensity_MinIntensity_PI,Intensity_StdIntensityEdge_DAPI,Intensity_StdIntensityEdge_PI,Intensity_StdIntensity_DAPI,Intensity_StdIntensity_PI,Intensity_UpperQuartileIntensity_DAPI,Intensity_UpperQuartileIntensity_PI,Number_Object_Number
1,321,6.1928588,4.60610361,82.81405362,28.78789965,0.05941863,0.032364387,0.031860836,0.000900283,0.351289555,0.135616603,0.103501946,0.037415121,0.171801329,0.037415121,0.044552941,0.033137436,0.095849599,0.033319328,0.102250703,0.033234149,0.032471199,0.028824292,0.032471199,0.028824292,0.015265604,0.001477094,0.037911115,0.001345159,0.128480971,0.034210727,321
1,322,6.064652462,4.430045035,73.87754633,25.55303281,0.06617075,0.032482643,0.025047682,0.00090028,0.550830348,0.126446123,0.101792932,0.038818952,0.154787526,0.038818952,0.045598891,0.033308609,0.096825093,0.033490213,0.10533303,0.033386741,0.031952392,0.029861907,0.031952392,0.029861907,0.014801723,0.001900679,0.034558992,0.0014333,0.125932708,0.034287021,322
1,323,4.515266676,2.956527052,38.33679728,14.80662246,0.052857254,0.028488593,0.021957729,0.00109865,0.356629644,0.212458496,0.063385978,0.03356985,0.128374144,0.03356985,0.044705611,0.029272545,0.076673595,0.029613245,0.078248262,0.029541466,0.034271762,0.025940338,0.034271762,0.025940338,0.006680548,0.00160286,0.025354619,0.001467032,0.097276263,0.030731671,323
1,324,4.481574755,6.322209505,41.19809265,24.09417873,0.057351034,0.032852676,0.013672084,0.001388568,0.049678711,2.376497012,0.068833448,0.233401999,0.113435566,0.233401999,0.041496063,0.058538977,0.071773681,0.041975921,0.076310366,0.034088656,0.032028686,0.029816128,0.032028686,0.029510949,0.008097094,0.053064711,0.019657659,0.028017081,0.08750286,0.035896849,324
1,325,6.66746014,5.610177789,145.5066911,40.61188686,0.058419164,0.032715343,0.037010759,0.001411457,2.485815276,0.208083556,0.055619135,0.03913939,0.538017869,0.041580833,0.038764303,0.032617313,0.122171865,0.034098981,0.103128098,0.034325171,0.030014496,0.025604639,0.030014496,0.025604639,0.004650678,0.002585441,0.095032021,0.002200423,0.132341504,0.035629816,325
1,326,4.410421928,3.865445947,45.56932945,21.63610287,0.051804379,0.033112079,0.018280305,0.001022357,0.344139837,0.150002963,0.054047454,0.038529031,0.126710922,0.039765012,0.038687912,0.033907421,0.072103369,0.03423434,0.075471126,0.034073398,0.030395972,0.030426489,0.030395972,0.030426489,0.004930837,0.001606703,0.023059217,0.001574958,0.089967191,0.03527886,326
1,327,5.099320997,4.042862585,40.96699484,19.00190742,0.051842527,0.033951323,0.022697797,0.001419088,0.764039666,0.096545315,0.077546351,0.038605325,0.134325176,0.041474022,0.04358394,0.034554381,0.076288631,0.035385302,0.078706034,0.03527886,0.032074463,0.029480431,0.032074463,0.029480431,0.010903806,0.001962275,0.02648148,0.00202901,0.099748224,0.036846723,327
1,328,4.627634075,2.962355994,27.46390484,11.71535826,0.049046312,0.032104984,0.027962163,0.001525901,0.172029123,0.245982417,0.129457548,0.038223851,0.165285721,0.038315404,0.051995888,0.033284899,0.078693137,0.033568362,0.079240099,0.033424888,0.035049975,0.028595407,0.035049975,0.028595407,0.025491642,0.002596794,0.030866484,0.002061562,0.103521019,0.035126269,328
1,329,4.323796462,3.303105209,43.10876644,17.56928361,0.055943389,0.031891357,0.023689633,0.001319906,0.169102568,0.211542176,0.061219197,0.03883421,0.146639198,0.039551385,0.042390161,0.032383384,0.081800316,0.033338299,0.083543144,0.033035781,0.03356985,0.029083695,0.03356985,0.029083695,0.006002115,0.002397761,0.028595782,0.002102585,0.104261085,0.034653239,329
1,330,4.797116052,3.654428961,35.78431383,18.57648596,0.051918823,0.031799801,0.010749981,0.000831619,0.264819857,0.08471145,0.063111313,0.035828184,0.099870302,0.036591135,0.042831393,0.03262883,0.062889831,0.032647603,0.063569084,0.03263142,0.032791637,0.029419394,0.032791637,0.028946364,0.005607193,0.001396488,0.014196419,0.001255399,0.073826961,0.033474479,330
1,331,7.530785102,3.765224686,32.75738161,13.96743728,0.065415427,0.032959487,0.014335852,0.001281759,0.537772575,0.166640446,0.148989096,0.037170976,0.148989096,0.038117036,0.067844911,0.033920943,0.080091398,0.034150213,0.08359655,0.034004729,0.034225985,0.030685892,0.034225985,0.029587243,0.02735744,0.001538257,0.022898671,0.001639729,0.095555812,0.035446707,331
1,332,4.987502895,3.735149153,46.5941406,18.92137028,0.059334707,0.031830318,0.020798042,0.001022354,0.117569725,0.112547788,0.06301976,0.037109941,0.136614025,0.037872892,0.04336959,0.032479558,0.081174461,0.03296406,0.084092468,0.032822154,0.034317542,0.029983979,0.034317542,0.029282063,0.005787947,0.001819191,0.026138141,0.001565883,0.103074692,0.0338674,332
1,333,4.363653027,3.82783247,46.26201275,20.57389187,0.054245823,0.033360038,0.019539177,0.000846874,0.286493752,0.087032697,0.055146106,0.036865797,0.131319135,0.038727399,0.038961188,0.034177076,0.076975063,0.034232765,0.081849396,0.034248874,0.032074463,0.031082628,0.032074463,0.030914778,0.00469198,0.001068433,0.02543453,0.001269862,0.097608149,0.035034716,333
1,334,9.681010162,7.394705128,160.9703518,50.08181894,0.065583274,0.031296253,0.036377504,0.0018616,2.444058719,0.740373855,0.084916458,0.039108872,0.239032581,0.040161747,0.042091349,0.032150892,0.106744265,0.033210755,0.105363548,0.033005264,0.029541466,0.02731365,0.029541466,0.026733806,0.011036486,0.002563263,0.04903189,0.002591392,0.137834743,0.035126269,334
1,335,4.161364164,2.440329593,19.5102312,8.150270853,0.054585338,0.032013427,0.020538647,0.001243612,0.446392171,0.200763655,0.128587782,0.037705041,0.138231486,0.037705041,0.057004989,0.033429173,0.079633597,0.033266412,0.085107196,0.033066301,0.032028686,0.030060273,0.032028686,0.02980087,0.028724149,0.001957708,0.027127437,0.001699932,0.10048829,0.034489203,335
1,336,4.750942256,3.979949661,68.30710313,24.76832229,0.060776684,0.031998169,0.024322875,0.00106813,0.110191497,0.275557295,0.054077975,0.037827116,0.162539095,0.037827116,0.03894215,0.032622538,0.091319657,0.03311273,0.098817423,0.033035781,0.031280994,0.028503854,0.031280994,0.028503854,0.004381759,0.002073577,0.034410968,0.001594329,0.116395816,0.034195468,336
1,337,4.132234696,3.466025796,41.50560765,17.59757386,0.052643627,0.033928435,0.029465176,0.001358051,0.219041228,0.166459661,0.059555963,0.038681619,0.158541232,0.039856564,0.040512105,0.033980645,0.083344594,0.035336494,0.082169831,0.035355154,0.032654308,0.029556725,0.032654308,0.029556725,0.005819451,0.001915154,0.033276532,0.001921885,0.111505304,0.036629282,337
1,338,4.05040057,3.347478466,41.52964069,17.72405591,0.049996186,0.032730602,0.024040589,0.001365682,0.59501777,0.205307228,0.057663843,0.037323568,0.137468532,0.039322499,0.038946159,0.032187293,0.079711402,0.034019301,0.084878307,0.034332801,0.031723507,0.028000304,0.031723507,0.028000304,0.004745448,0.00212426,0.02936824,0.002042945,0.104551002,0.035503928,338
1,339,5.310872067,4.148714449,65.06767379,23.24554827,0.062390327,0.033661403,0.028618291,0.001266498,0.532230512,0.108052482,0.056763563,0.037811857,0.200900286,0.039505608,0.043531738,0.034005856,0.097846126,0.034955712,0.103608757,0.034897383,0.035400931,0.030365454,0.035400931,0.030365454,0.005167725,0.00164076,0.037759001,0.001742638,0.12679103,0.036236361,339
1,340,4.157381576,3.594293142,41.40469981,18.44325937,0.054848554,0.033859771,0.021927215,0.001190204,0.192446395,0.172012997,0.057557032,0.039353017,0.150331885,0.039734494,0.039974823,0.034560511,0.078716159,0.035063231,0.078294039,0.034897383,0.03245594,0.031158922,0.03245594,0.031158922,0.004970622,0.002144648,0.029117256,0.001716943,0.099443048,0.036255438,340
1,341,5.058442071,4.084382389,77.43459227,26.06164651,0.059693295,0.032604717,0.039414059,0.001525901,0.759270716,0.307419513,0.053299762,0.042206455,0.19922179,0.042206455,0.040146366,0.032415733,0.101487015,0.034156811,0.101937894,0.034149691,0.03167773,0.028412299,0.03167773,0.028412299,0.004738882,0.002701742,0.045100557,0.002313612,0.138448924,0.035629816,341
1,342,6.689936683,17.71897459,81.59583429,287.3426715,0.062252995,0.083577476,0.028542001,0.168726631,0.314682826,4.510296534,0.101045243,0.357854575,0.195590138,0.921446562,0.047785262,0.126564104,0.09498933,0.334508349,0.09436179,0.229182877,0.032974746,0.037216753,0.032974746,0.037216753,0.017956939,0.075879878,0.040165035,0.28006516,0.117757685,0.578492403,342
1,343,5.119325574,4.157900386,64.98175038,24.75060664,0.053662166,0.032635234,0.031898987,0.001228351,0.323152425,0.193735772,0.051255055,0.037964448,0.159624621,0.038879987,0.040629568,0.032999209,0.088894323,0.033858559,0.093018997,0.033760585,0.034821089,0.028030824,0.034821089,0.028030824,0.004179599,0.002126661,0.035177355,0.001749151,0.118566416,0.035156786,343
1,344,4.864545688,3.876615567,85.60875868,25.06991691,0.056019685,0.031601433,0.051285574,0.001503013,0.168453402,0.045937122,0.058457311,0.036942091,0.236270696,0.038864728,0.038607505,0.03076679,0.112200208,0.032857034,0.112672616,0.03321889,0.031525139,0.026321813,0.031525139,0.025467308,0.005137251,0.002560418,0.055995692,0.002447424,0.15933089,0.034626536,344
1,345,4.940596648,4.094514385,57.99575803,21.35512329,0.047272451,0.03292897,0.040222779,0.00141909,0.371657196,0.235567417,0.054932479,0.039765012,0.216052487,0.039765012,0.040496694,0.033561593,0.093240769,0.034332996,0.086060882,0.034180209,0.033081561,0.029159991,0.033081561,0.029159991,0.003932031,0.002373555,0.047894081,0.002053482,0.12968643,0.035744259,345
1,346,10.11068897,13.75121695,165.2238349,175.3643243,0.058968489,0.034966048,0.035477228,0.054551005,3.324581673,6.49894513,0.196917683,0.18713665,0.554146647,0.473502696,0.046808745,0.063663041,0.115946551,0.123062684,0.093255512,0.086678877,0.029510949,0.028137637,0.029510949,0.028137637,0.030494571,0.042544306,0.089702274,0.101124537,0.130117491,0.182661932,346
1,347,6.676462967,5.183855981,140.316472,35.62058451,0.05717174,0.032326237,0.058037693,0.001426719,1.807009893,0.421903333,0.084229805,0.036545359,0.473090708,0.042389564,0.041727894,0.0323991,0.132749737,0.033699702,0.112405583,0.034088656,0.032761119,0.027450981,0.032761119,0.026138704,0.006757375,0.002294252,0.091042477,0.00233865,0.177592125,0.035305563,347
1,348,4.433417264,3.599191289,64.76493474,19.50322731,0.056435492,0.034363318,0.056534678,0.001365684,0.022618597,0.281760681,0.054367896,0.039978638,0.262256801,0.041763943,0.042223022,0.034278012,0.117968916,0.035525004,0.117143512,0.035896849,0.034744792,0.027954528,0.034744792,0.027954528,0.004371803,0.002934919,0.06192872,0.002319562,0.168757156,0.037106127,348
1,349,3.610452434,3.106492734,42.66695659,15.3380942,0.048142213,0.030991074,0.037369344,0.001235982,0.432261786,0.211920776,0.052536812,0.037109941,0.185183495,0.037186235,0.036841351,0.031698905,0.089636463,0.032222887,0.08393988,0.032120243,0.02964828,0.02716106,0.02964828,0.02716106,0.00432873,0.002529921,0.044760654,0.001865627,0.122850388,0.033508811,349
1,350,4.938368838,3.806195172,71.45964759,21.46788743,0.063508049,0.03369192,0.046906233,0.001052871,0.022753847,0.194618624,0.0626688,0.038467996,0.232776374,0.038727399,0.044092579,0.033983885,0.115257496,0.034625625,0.114030674,0.034836348,0.036301214,0.028274968,0.036301214,0.028274968,0.005812195,0.00258028,0.054516192,0.001795484,0.157518879,0.035843443,350
1,351,4.053238742,3.461875344,47.47502859,18.25810645,0.047959104,0.030663004,0.032867938,0.001495384,0.423413963,0.278999555,0.047959104,0.036469061,0.171602964,0.037689783,0.036189632,0.030909601,0.083289524,0.032031766,0.080827042,0.032227054,0.029343098,0.025787747,0.029343098,0.025284199,0.004309845,0.002923826,0.037886066,0.002344109,0.113763638,0.033653773,351
1,352,4.878583983,4.047196165,46.57570771,22.05104153,0.053276875,0.034729533,0.019333176,0.00156405,0.180707648,0.123222576,0.057816435,0.039078355,0.143144891,0.04261845,0.041697299,0.03459142,0.076730985,0.03632791,0.079957277,0.036102846,0.034683757,0.031433586,0.034683757,0.030746929,0.004787537,0.001741645,0.025055902,0.0022573,0.094350345,0.037994966,352
1,353,6.260868262,4.105333047,77.97276273,26.56894797,0.068123903,0.029732205,0.020691231,0.000976576,0.315391113,0.04294128,0.071747921,0.032730602,0.155580983,0.03523308,0.045368611,0.02974879,0.090037832,0.030680078,0.093675137,0.030624857,0.033783473,0.027237354,0.033783473,0.027084764,0.006480014,0.001184905,0.028467691,0.001432888,0.111383229,0.031670101,353
1,354,4.267582234,3.245593967,46.17515835,17.2787518,0.053467613,0.031769283,0.029037915,0.001434349,0.14659113,0.222482908,0.067292288,0.039505608,0.158434421,0.039505608,0.041839042,0.031819549,0.088798381,0.033228369,0.095353626,0.033264667,0.033432517,0.028198672,0.033432517,0.028198672,0.006034662,0.002750779,0.033950848,0.002213117,0.116426334,0.034576945,354
1,355,4.448966218,3.615365852,41.31639593,18.28316173,0.050160221,0.031002518,0.020576792,0.001007096,0.231116977,0.033100075,0.052841991,0.036148623,0.125886932,0.036560617,0.039026019,0.031713736,0.072357961,0.032019548,0.074525066,0.031921875,0.030380713,0.028183414,0.030380713,0.028183414,0.004661014,0.001599494,0.024544049,0.001484449,0.091123061,0.033035781,355
1,356,5.093995579,10.49791713,88.64269476,94.83518714,0.053959717,0.120042726,0.05705348,0.047402158,0.929335235,0.328185165,0.104585335,0.14781414,0.443015188,0.308781564,0.047607435,0.098111375,0.159143079,0.170260659,0.099755853,0.158350497,0.032257572,0.045441367,0.032257572,0.045441367,0.018651866,0.030499428,0.126077093,0.068168301,0.256584279,0.219802391,356
1,357,5.918913569,4.137560096,78.37578395,23.83120479,0.058979936,0.029282063,0.037621111,0.00141909,0.559543436,0.342481022,0.064896621,0.034348059,0.1969482,0.035370413,0.042277954,0.029554001,0.100869735,0.030670791,0.106294349,0.030701153,0.032410163,0.025909819,0.032410163,0.025909819,0.005537154,0.002121909,0.041997392,0.00190916,0.13542382,0.032104984,357
1,358,4.053543929,3.175768681,56.42887008,18.12858784,0.054688334,0.032608531,0.050308995,0.002098115,0.331771742,0.274232332,0.054230563,0.037842374,0.219913021,0.042343784,0.040535439,0.031757687,0.108726147,0.034929842,0.100892652,0.035576411,0.032318607,0.026642252,0.032318607,0.026642252,0.00488747,0.002391891,0.05703974,0.003078441,0.160368502,0.037281606,358
1,359,3.778896784,3.031952402,42.49176789,15.97967503,0.053337911,0.031120775,0.03155566,0.001937892,0.086752599,0.302757181,0.057114519,0.038101777,0.154055089,0.038101777,0.038957699,0.031257241,0.087431621,0.03287999,0.092271306,0.033081561,0.031082628,0.026001373,0.031082628,0.026001373,0.005430563,0.003050214,0.035300077,0.002461392,0.118738078,0.034973677,359
1,360,4.591424443,3.474891288,46.72657362,18.75838872,0.056961928,0.032711528,0.021377891,0.001327533,0.124623734,0.124564608,0.068787672,0.039078355,0.141344324,0.040695813,0.043315325,0.032781993,0.084803219,0.034044263,0.090959027,0.033966582,0.035217822,0.028961623,0.035217822,0.028961623,0.00564244,0.002246143,0.028247141,0.001974289,0.106855119,0.035450522,360
1,361,3.848020151,2.499137865,18.41129167,8.644022288,0.05630579,0.032188907,0.014297701,0.000808731,0.371657971,0.084685203,0.098405436,0.036682688,0.115663387,0.036682688,0.051306935,0.033321838,0.070272106,0.032992451,0.073731594,0.032883193,0.032562751,0.029510949,0.032562751,0.029510949,0.019676495,0.001505923,0.01975064,0.001289068,0.086091399,0.033798732,361
1,362,4.347692072,3.941847883,84.46823854,27.18594654,0.05108339,0.030518044,0.045181967,0.001327537,0.224013284,0.245111867,0.045883879,0.035690852,0.197070271,0.037155718,0.033443785,0.030321907,0.099024899,0.031870981,0.098870832,0.031845577,0.027023727,0.024994278,0.027023727,0.024994278,0.004040116,0.00231925,0.04866673,0.002105494,0.142175943,0.033203632,362
1,363,3.954863828,3.372167546,40.20930806,16.80244147,0.052018005,0.033379111,0.027847715,0.001113907,0.266260336,0.148124884,0.051911194,0.040894181,0.151781484,0.040894181,0.039548638,0.033721675,0.082735202,0.034572925,0.083573662,0.034485389,0.032700084,0.0299382,0.032700084,0.0299382,0.004427629,0.00247008,0.032432229,0.001839607,0.109719999,0.035599299,363
1,364,6.572945781,5.788540499,160.7921721,45.82096605,0.055542842,0.034744792,0.056366824,0.001678493,0.920901751,0.281764598,0.052918289,0.041123062,0.43569085,0.043289844,0.039358957,0.034661919,0.127612835,0.036365846,0.119371325,0.036270697,0.033157855,0.02716106,0.033157855,0.02716106,0.003985288,0.002643962,0.081882896,0.002427448,0.165880829,0.03807126,364
1,365,4.545983065,3.295887711,41.47394525,17.64219121,0.052201115,0.030914778,0.02328527,0.001281757,0.395034712,0.200259631,0.06820783,0.036240175,0.126955062,0.037582971,0.042886633,0.03109328,0.075682382,0.03219378,0.074891277,0.032196537,0.034210727,0.02716106,0.034210727,0.02716106,0.006226855,0.001855438,0.025747618,0.001828822,0.098374911,0.033478294,365
1,366,4.292896926,3.358495442,46.51396962,18.04895096,0.053795682,0.032112613,0.028992139,0.001693752,0.018887709,0.144951588,0.065339133,0.037460897,0.159227893,0.038986802,0.041277855,0.032293225,0.087104812,0.033799534,0.088578619,0.033768214,0.033478294,0.028244449,0.033478294,0.028244449,0.005612332,0.002149727,0.033895308,0.002131217,0.114419777,0.035523005,366
1,367,6.251636554,4.054139027,74.76615554,23.42383466,0.05911345,0.031601433,0.037277795,0.001083389,0.359955687,0.171644478,0.138628215,0.037537195,0.189959571,0.037537195,0.049225485,0.031922355,0.104422005,0.032714853,0.109819181,0.032669567,0.034348059,0.027817197,0.034348059,0.027817197,0.021723789,0.001909444,0.043407774,0.001673404,0.139543757,0.033768214,367
1,368,4.539787915,3.20288394,29.96794086,13.73575951,0.055481803,0.032837417,0.014602885,0.000823986,0.240570513,0.089252409,0.101594567,0.036545359,0.110063322,0.037689783,0.047787241,0.033714568,0.073450835,0.033666077,0.080445565,0.03356985,0.031280994,0.031769283,0.031280994,0.029922942,0.018668916,0.001105596,0.021536573,0.001250294,0.090760663,0.034485389,368
1,369,4.905622961,3.986511046,87.86596495,26.51340515,0.057282369,0.032120243,0.05089647,0.001968414,0.210608662,0.166021397,0.053009842,0.037582971,0.210910201,0.040054932,0.038325179,0.031144618,0.11279328,0.03403518,0.112764172,0.034363318,0.029358359,0.025787747,0.029358359,0.025787747,0.005511396,0.00251975,0.055855592,0.002677398,0.160532538,0.036060885,369
1,370,4.911024682,4.424948504,86.7888303,28.83849856,0.054856185,0.033966582,0.046173804,0.001464866,0.52638879,0.195205482,0.050919358,0.048508432,0.216510266,0.048508432,0.03836738,0.03456991,0.106620185,0.035428131,0.109010451,0.03527886,0.032700084,0.029877165,0.032700084,0.029877165,0.003490655,0.002619452,0.051688066,0.00206719,0.146387428,0.036911573,370
1,371,4.307652395,3.86939805,85.33678184,22.24335095,0.052826732,0.036392767,0.079285879,0.000976577,0.485726417,0.029393485,0.055374991,0.039368276,0.3228046,0.042481117,0.03988567,0.03582776,0.14318252,0.037321059,0.122545205,0.03729305,0.03215076,0.032730602,0.03215076,0.032730602,0.004103973,0.001365259,0.090726255,0.001503898,0.234470129,0.038361181,371
